300155.SZ,安居宝,2011-01-07
300156.SZ,神雾环保,2011-01-07
300157.SZ,恒泰艾普,2011-01-07
300158.SZ,振东制药,2011-01-07
300159.SZ,新研股份,2011-01-07
300160.SZ,秀强股份,2011-01-13
300161.SZ,华中数控,2011-01-13
300162.SZ,雷曼股份,2011-01-13
300163.SZ,先锋新材,2011-01-13
300164.SZ,通源石油,2011-01-13
300165.SZ,天瑞仪器,2011-01-25
300166.SZ,东方国信,2011-01-25
300167.SZ,迪威视讯,2011-01-25
300168.SZ,万达信息,2011-01-25
300169.SZ,天晟新材,2011-01-25
300170.SZ,汉得信息,2011-02-01
300171.SZ,东富龙,2011-02-01
300172.SZ,中电环保,2011-02-01
300173.SZ,智慧松德,2011-02-01
300174.SZ,元力股份,2011-02-01
300175.SZ,朗源股份,2011-02-15
300176.SZ,鸿特精密,2011-02-15
300177.SZ,中海达,2011-02-15
300178.SZ,腾邦国际,2011-02-15
300179.SZ,四方达,2011-02-15
300180.SZ,华峰超纤,2011-02-22
300181.SZ,佐力药业,2011-02-22
300182.SZ,捷成股份,2011-02-22
300183.SZ,东软载波,2011-02-22
300184.SZ,力源信息,2011-02-22
300185.SZ,通裕重工,2011-03-08
300187.SZ,永清环保,2011-03-08
300188.SZ,美亚柏科,2011-03-16
300189.SZ,神农基因,2011-03-16
300190.SZ,维尔利,2011-03-16
300191.SZ,潜能恒信,2011-03-16
300192.SZ,科斯伍德,2011-03-22
300193.SZ,佳士科技,2011-03-22
300194.SZ,福安药业,2011-03-22
300195.SZ,长荣股份,2011-03-29
300196.SZ,长海股份,2011-03-29
300197.SZ,铁汉生态,2011-03-29
300198.SZ,纳川股份,2011-04-07
300199.SZ,翰宇药业,2011-04-07
300200.SZ,高盟新材,2011-04-07
300201.SZ,海伦哲,2011-04-07
300202.SZ,聚龙股份,2011-04-15
300203.SZ,聚光科技,2011-04-15
300204.SZ,舒泰神,2011-04-15
300205.SZ,天喻信息,2011-04-21
300206.SZ,理邦仪器,2011-04-21
300207.SZ,欣旺达,2011-04-21
300208.SZ,恒顺众昇,2011-04-26
300209.SZ,天泽信息,2011-04-26
300210.SZ,森远股份,2011-04-26
300211.SZ,亿通科技,2011-05-05
300212.SZ,易华录,2011-05-05
300213.SZ,佳讯飞鸿,2011-05-05
300214.SZ,日科化学,2011-05-11
300215.SZ,电科院,2011-05-11
300216.SZ,千山药机,2011-05-11
300217.SZ,东方电热,2011-05-18
300218.SZ,安利股份,2011-05-18
300219.SZ,鸿利光电,2011-05-18
300220.SZ,金运激光,2011-05-25
300221.SZ,银禧科技,2011-05-25
300222.SZ,科大智能,2011-05-25
300223.SZ,北京君正,2011-05-31
300224.SZ,正海磁材,2011-05-31
300225.SZ,金力泰,2011-05-31
300226.SZ,上海钢联,2011-06-08
300227.SZ,光韵达,2011-06-08
300228.SZ,富瑞特装,2011-06-08
300229.SZ,拓尔思,2011-06-15
300230.SZ,永利股份,2011-06-15
300231.SZ,银信科技,2011-06-15
300232.SZ,洲明科技,2011-06-22
300233.SZ,金城医药,2011-06-22
300234.SZ,开尔新材,2011-06-22
300235.SZ,方直科技,2011-06-29
300236.SZ,上海新阳,2011-06-29
300237.SZ,美晨科技,2011-06-29
300238.SZ,冠昊生物,2011-07-06
300239.SZ,东宝生物,2011-07-06
300240.SZ,飞力达,2011-07-06
300241.SZ,瑞丰光电,2011-07-12
300242.SZ,明家联合,2011-07-12
300243.SZ,瑞丰高材,2011-07-12
300244.SZ,迪安诊断,2011-07-19
300245.SZ,天玑科技,2011-07-19
300246.SZ,宝莱特,2011-07-19
300247.SZ,乐金健康,2011-07-29
300248.SZ,新开普,2011-07-29
300249.SZ,依米康,2011-08-03
300250.SZ,初灵信息,2011-08-03
300251.SZ,光线传媒,2011-08-03
300252.SZ,金信诺,2011-08-18
300253.SZ,卫宁健康,2011-08-18
300254.SZ,仟源医药,2011-08-19
300255.SZ,常山药业,2011-08-19
300256.SZ,星星科技,2011-08-19
300257.SZ,开山股份,2011-08-19
300258.SZ,精锻科技,2011-08-26
300259.SZ,新天科技,2011-08-31
300260.SZ,新莱应材,2011-09-06
300261.SZ,雅本化学,2011-09-06
300262.SZ,巴安水务,2011-09-16
300263.SZ,隆华节能,2011-09-16
300264.SZ,佳创视讯,2011-09-16
300265.SZ,通光线缆,2011-09-16
300266.SZ,兴源环境,2011-09-27
300267.SZ,尔康制药,2011-09-27
300268.SZ,万福生科,2011-09-27
300269.SZ,联建光电,2011-10-12
300270.SZ,中威电子,2011-10-12
300271.SZ,华宇软件,2011-10-26
300272.SZ,开能环保,2011-11-02
300273.SZ,和佳股份,2011-10-26
300274.SZ,阳光电源,2011-11-02
300275.SZ,梅安森,2011-11-02
300276.SZ,三丰智能,2011-11-15
300277.SZ,海联讯,2011-11-23
300278.SZ,华昌达,2011-12-16
300279.SZ,和晶科技,2011-12-29
300280.SZ,南通锻压,2011-12-29
300281.SZ,金明精机,2011-12-29
300282.SZ,汇冠股份,2011-12-29
300283.SZ,温州宏丰,2012-01-10
300284.SZ,苏交科,2012-01-10
300285.SZ,国瓷材料,2012-01-13
300286.SZ,安科瑞,2012-01-13
300287.SZ,飞利信,2012-02-01
300288.SZ,朗玛信息,2012-02-16
300289.SZ,利德曼,2012-02-16
300290.SZ,荣科科技,2012-02-16
300291.SZ,华录百纳,2012-02-09
300292.SZ,吴通控股,2012-02-29
300293.SZ,蓝英装备,2012-03-08
300294.SZ,博雅生物,2012-03-08
300295.SZ,三六五网,2012-03-15
300296.SZ,利亚德,2012-03-15
300297.SZ,蓝盾股份,2012-03-15
300298.SZ,三诺生物,2012-03-19
300299.SZ,富春通信,2012-03-19
300300.SZ,汉鼎股份,2012-03-19
300301.SZ,长方集团,2012-03-21
300302.SZ,同有科技,2012-03-21
300303.SZ,聚飞光电,2012-03-19
300304.SZ,云意电气,2012-03-21
300305.SZ,裕兴股份,2012-03-29
300306.SZ,远方光电,2012-03-29
300307.SZ,慈星股份,2012-03-29
300308.SZ,中际装备,2012-04-10
300309.SZ,吉艾科技,2012-04-10
300310.SZ,宜通世纪,2012-04-25
300311.SZ,任子行,2012-04-25
300312.SZ,邦讯技术,2012-05-08
300313.SZ,天山生物,2012-04-25
300314.SZ,戴维医疗,2012-05-08
300315.SZ,掌趣科技,2012-05-11
300316.SZ,晶盛机电,2012-05-11
300317.SZ,珈伟股份,2012-05-11
300318.SZ,博晖创新,2012-05-23
300319.SZ,麦捷科技,2012-05-23
300320.SZ,海达股份,2012-06-01
300321.SZ,同大股份,2012-05-23
300322.SZ,硕贝德,2012-06-08
300323.SZ,华灿光电,2012-06-01
300324.SZ,旋极信息,2012-06-08
300325.SZ,德威新材,2012-06-01
300326.SZ,凯利泰,2012-06-13
300327.SZ,中颖电子,2012-06-13
300328.SZ,宜安科技,2012-06-19
300329.SZ,海伦钢琴,2012-06-19
300330.SZ,华虹计通,2012-06-19
300331.SZ,苏大维格,2012-06-28
300332.SZ,天壕环境,2012-06-28
300333.SZ,兆日科技,2012-06-28
300334.SZ,津膜科技,2012-07-05
300335.SZ,迪森股份,2012-07-10
300336.SZ,新文化,2012-07-10
300337.SZ,银邦股份,2012-07-18
300338.SZ,开元仪器,2012-07-26
300339.SZ,润和软件,2012-07-18
300340.SZ,科恒股份,2012-07-26
300341.SZ,麦迪电气,2012-07-26
300342.SZ,天银机电,2012-07-26
300343.SZ,联创股份,2012-08-01
300344.SZ,太空板业,2012-08-01
300345.SZ,红宇新材,2012-08-01
300346.SZ,南大光电,2012-08-07
300347.SZ,泰格医药,2012-08-17
300348.SZ,长亮科技,2012-08-17
300349.SZ,金卡股份,2012-08-17
300350.SZ,华鹏飞,2012-08-21
300351.SZ,永贵电器,2012-09-20
300352.SZ,北信源,2012-09-12
300353.SZ,东土科技,2012-09-27
300354.SZ,东华测试,2012-09-20
300355.SZ,蒙草抗旱,2012-09-27
300356.SZ,光一科技,2012-10-09
300357.SZ,我武生物,2014-01-21
300358.SZ,楚天科技,2014-01-21
300359.SZ,全通教育,2014-01-21
300360.SZ,炬华科技,2014-01-21
300362.SZ,天翔环境,2014-01-21
300363.SZ,博腾股份,2014-01-29
300364.SZ,中文在线,2015-01-21
300365.SZ,恒华科技,2014-01-23
300366.SZ,创意信息,2014-01-27
300367.SZ,东方网力,2014-01-29
300368.SZ,汇金股份,2014-01-23
300369.SZ,绿盟科技,2014-01-29
300370.SZ,安控科技,2014-01-23
300371.SZ,汇中股份,2014-01-23
300372.SZ,欣泰电气,2014-01-27
300373.SZ,扬杰科技,2014-01-23
300374.SZ,恒通科技,2015-03-19
300375.SZ,鹏翎股份,2014-01-27
300376.SZ,易事特,2014-01-27
300377.SZ,赢时胜,2014-01-27
300378.SZ,鼎捷软件,2014-01-27
300379.SZ,东方通,2014-01-28
300380.SZ,安硕信息,2014-01-28
300381.SZ,溢多利,2014-01-28
300382.SZ,斯莱克,2014-01-29
300383.SZ,光环新网,2014-01-29
300384.SZ,三联虹普,2014-08-01
300385.SZ,雪浪环境,2014-06-26
300386.SZ,飞天诚信,2014-06-26
300387.SZ,富邦股份,2014-07-02
300388.SZ,国祯环保,2014-08-01
300389.SZ,艾比森,2014-08-01
300390.SZ,天华超净,2014-07-31
300391.SZ,康跃科技,2014-08-01
300392.SZ,腾信股份,2014-09-10
300393.SZ,中来股份,2014-09-12
300394.SZ,天孚通信,2015-02-17
300395.SZ,菲利华,2014-09-10
300396.SZ,迪瑞医疗,2014-09-10
300397.SZ,天和防务,2014-09-10
300398.SZ,飞凯材料,2014-10-09
300399.SZ,京天利,2014-10-09
300400.SZ,劲拓股份,2014-10-10
300401.SZ,花园生物,2014-10-09
300402.SZ,宝色股份,2014-10-10
300403.SZ,地尔汉宇,2014-10-30
300404.SZ,博济医药,2015-04-24
300405.SZ,科隆精化,2014-10-30
300406.SZ,九强生物,2014-10-30
300407.SZ,凯发电气,2014-12-03
300408.SZ,三环集团,2014-12-03
300409.SZ,道氏技术,2014-12-03
300410.SZ,正业科技,2014-12-31
300411.SZ,金盾股份,2014-12-31
300412.SZ,迦南科技,2014-12-31
300413.SZ,快乐购,2015-01-21
300414.SZ,中光防雷,2015-05-13
300415.SZ,伊之密,2015-01-23
300416.SZ,苏试试验,2015-01-22
300417.SZ,南华仪器,2015-01-23
300418.SZ,昆仑万维,2015-01-21
300419.SZ,浩丰科技,2015-01-22
300420.SZ,五洋科技,2015-02-17
300421.SZ,力星股份,2015-02-17
300422.SZ,博世科,2015-02-17
300423.SZ,鲁亿通,2015-02-17
300424.SZ,航新科技,2015-04-22
300425.SZ,环能科技,2015-02-16
300426.SZ,唐德影视,2015-02-17
300427.SZ,红相电力,2015-02-17
300428.SZ,四通新材,2015-03-19
300429.SZ,强力新材,2015-03-24
300430.SZ,诚益通,2015-03-19
300431.SZ,暴风科技,2015-03-24
300432.SZ,富临精工,2015-03-19
300433.SZ,蓝思科技,2015-03-18
300434.SZ,金石东方,2015-04-24
300435.SZ,中泰股份,2015-03-26
300436.SZ,广生堂,2015-04-22
300437.SZ,清水源,2015-04-23
300438.SZ,鹏辉能源,2015-04-24
300439.SZ,美康生物,2015-04-22
300440.SZ,运达科技,2015-04-23
300441.SZ,鲍斯股份,2015-04-23
300442.SZ,普丽盛,2015-04-24
300443.SZ,金雷风电,2015-04-22
300444.SZ,双杰电气,2015-04-23
300445.SZ,康斯特,2015-04-24
300446.SZ,乐凯新材,2015-04-23
300447.SZ,全信股份,2015-04-22
300448.SZ,浩云科技,2015-04-24
300449.SZ,汉邦高科,2015-04-22
300450.SZ,先导智能,2015-05-18
300451.SZ,创业软件,2015-05-14
300452.SZ,山河药辅,2015-05-15
300453.SZ,三鑫医疗,2015-05-15
300455.SZ,康拓红外,2015-05-15
300456.SZ,耐威科技,2015-05-14
300457.SZ,赢合科技,2015-05-14
300458.SZ,全志科技,2015-05-15
300459.SZ,浙江金科,2015-05-15
300460.SZ,惠伦晶体,2015-05-15
300461.SZ,田中精机,2015-05-19
300462.SZ,华铭智能,2015-05-27
300463.SZ,迈克生物,2015-05-28
300464.SZ,星徽精密,2015-06-10
300465.SZ,高伟达,2015-05-28
300466.SZ,赛摩电气,2015-05-28
300467.SZ,迅游科技,2015-05-27
300468.SZ,四方精创,2015-05-27
300469.SZ,信息发展,2015-06-11
300470.SZ,日机密封,2015-06-12
300471.SZ,厚普股份,2015-06-11
300472.SZ,新元科技,2015-06-11
300473.SZ,德尔股份,2015-06-12
300474.SZ,景嘉微,2016-03-31
300475.SZ,聚隆科技,2015-06-10
300476.SZ,胜宏科技,2015-06-11
300477.SZ,合纵科技,2015-06-10
300478.SZ,杭州高新,2015-06-10
300479.SZ,神思电子,2015-06-12
300480.SZ,光力科技,2015-07-02
300481.SZ,濮阳惠成,2015-06-30
300482.SZ,万孚生物,2015-06-30
300483.SZ,沃施股份,2015-06-30
300484.SZ,蓝海华腾,2016-03-22
300485.SZ,赛升药业,2015-06-26
300486.SZ,东杰智能,2015-06-30
300487.SZ,蓝晓科技,2015-07-02
300488.SZ,恒锋工具,2015-07-01
300489.SZ,中飞股份,2015-07-01
300490.SZ,华自科技,2015-12-31
300491.SZ,通合科技,2015-12-31
300492.SZ,山鼎设计,2015-12-23
300493.SZ,润欣科技,2015-12-10
300494.SZ,盛天网络,2015-12-31
300495.SZ,美尚生态,2015-12-22
300496.SZ,中科创达,2015-12-10
300497.SZ,富祥股份,2015-12-22
300498.SZ,温氏股份,2015-11-02
300499.SZ,高澜股份,2016-02-02
300500.SZ,苏州设计,2016-02-04
300501.SZ,海顺新材,2016-02-04
300502.SZ,新易盛,2016-03-03
300503.SZ,昊志机电,2016-03-09
300505.SZ,川金诺,2016-03-15
300506.SZ,名家汇,2016-03-24
300507.SZ,苏奥传感,2016-04-29
300508.SZ,维宏股份,2016-04-19
300509.SZ,新美星,2016-04-25
300510.SZ,金冠电气,2016-05-06
300511.SZ,雪榕生物,2016-05-04
600000.SH,浦发银行,1999-11-10
600004.SH,白云机场,2003-04-28
600005.SH,武钢股份,1999-08-03
600006.SH,东风汽车,1999-07-27
600007.SH,中国国贸,1999-03-12
600008.SH,首创股份,2000-04-27
600009.SH,上海机场,1998-02-18
600010.SH,包钢股份,2001-03-09
600011.SH,华能国际,2001-12-06
600012.SH,皖通高速,2003-01-07
600015.SH,华夏银行,2003-09-12
600016.SH,民生银行,2000-12-19
600017.SH,日照港,2006-10-17
600018.SH,上港集团,2006-10-26
600019.SH,宝钢股份,2000-12-12
600020.SH,中原高速,2003-08-08
600021.SH,上海电力,2003-10-29
600022.SH,山东钢铁,2004-06-29
600023.SH,浙能电力,2013-12-19
600026.SH,中海发展,2002-05-23
600027.SH,华电国际,2005-02-03
600028.SH,中国石化,2001-08-08
600029.SH,南方航空,2003-07-25
600030.SH,中信证券,2003-01-06
600031.SH,三一重工,2003-07-03
600033.SH,福建高速,2001-02-09
600035.SH,楚天高速,2004-03-10
600036.SH,招商银行,2002-04-09
600037.SH,歌华有线,2001-02-08
600038.SH,中直股份,2000-12-18
600039.SH,四川路桥,2003-03-25
600048.SH,保利地产,2006-07-31
600050.SH,中国联通,2002-10-09
600051.SH,宁波联合,1997-04-10
600052.SH,浙江广厦,1997-04-15
600053.SH,九鼎投资,1997-04-18
600054.SH,黄山旅游,1997-05-06
600055.SH,华润万东,1997-05-19
600056.SH,中国医药,1997-05-15
600057.SH,象屿股份,1997-06-04
600058.SH,五矿发展,1997-05-28
600059.SH,古越龙山,1997-05-16
600060.SH,海信电器,1997-04-22
600061.SH,国投安信,1997-05-19
600062.SH,华润双鹤,1997-05-22
600063.SH,皖维高新,1997-05-28
600064.SH,南京高科,1997-05-06
600066.SH,宇通客车,1997-05-08
600067.SH,冠城大通,1997-05-08
600068.SH,葛洲坝,1997-05-26
600069.SH,银鸽投资,1997-04-30
600070.SH,浙江富润,1997-06-04
600071.SH,凤凰光学,1997-05-28
600072.SH,钢构工程,1997-06-03
600073.SH,上海梅林,1997-07-04
600074.SH,保千里,1997-06-23
600075.SH,新疆天业,1997-06-17
600076.SH,康欣新材,1997-05-26
600077.SH,宋都股份,1997-05-20
600078.SH,澄星股份,1997-06-27
600079.SH,人福医药,1997-06-06
600080.SH,金花股份,1997-06-12
600081.SH,东风科技,1997-07-03
600082.SH,海泰发展,1997-06-20
600083.SH,博信股份,1997-06-06
600084.SH,中葡股份,1997-07-11
600085.SH,同仁堂,1997-06-25
600086.SH,东方金钰,1997-06-06
600088.SH,中视传媒,1997-06-16
600089.SH,特变电工,1997-06-18
600090.SH,啤酒花,1997-06-16
600091.SH,ST明科,1997-07-04
600093.SH,禾嘉股份,1997-06-26
600094.SH,大名城,1997-07-03
600095.SH,哈高科,1997-07-08
600096.SH,云天化,1997-07-09
600097.SH,开创国际,1997-06-19
600098.SH,广州发展,1997-07-18
600099.SH,林海股份,1997-07-04
600100.SH,同方股份,1997-06-27
600101.SH,明星电力,1997-06-27
600103.SH,青山纸业,1997-07-03
600104.SH,上汽集团,1997-11-25
600105.SH,永鼎股份,1997-09-29
600106.SH,重庆路桥,1997-06-18
600107.SH,美尔雅,1997-11-06
600108.SH,亚盛集团,1997-08-18
600109.SH,国金证券,1997-08-07
600110.SH,诺德股份,1997-10-07
600111.SH,北方稀土,1997-09-24
600112.SH,天成控股,1997-11-27
600113.SH,浙江东日,1997-10-21
600114.SH,东睦股份,2004-05-11
600115.SH,东方航空,1997-11-05
600116.SH,三峡水利,1997-08-04
600117.SH,西宁特钢,1997-10-15
600118.SH,中国卫星,1997-09-08
600119.SH,长江投资,1998-01-15
600120.SH,浙江东方,1997-12-01
600121.SH,郑州煤电,1998-01-07
600122.SH,宏图高科,1998-04-20
600123.SH,兰花科创,1998-12-17
600125.SH,铁龙物流,1998-05-11
600126.SH,杭钢股份,1998-03-11
600127.SH,金健米业,1998-05-06
600128.SH,弘业股份,1997-09-01
600129.SH,太极集团,1997-11-18
600130.SH,波导股份,2000-07-06
600131.SH,岷江水电,1998-04-02
600132.SH,重庆啤酒,1997-10-30
600133.SH,东湖高新,1998-02-12
600135.SH,乐凯胶片,1998-01-22
600136.SH,道博股份,1998-03-03
600137.SH,浪莎股份,1998-04-16
600138.SH,中青旅,1997-12-03
600139.SH,西部资源,1998-02-25
600141.SH,兴发集团,1999-06-16
600143.SH,金发科技,2004-06-23
600145.SH,*ST新亿,1999-09-23
600146.SH,商赢环球,1999-07-07
600148.SH,长春一东,1998-05-20
600149.SH,廊坊发展,1999-10-14
600150.SH,中国船舶,1998-05-20
600151.SH,航天机电,1998-06-05
600152.SH,维科精华,1998-06-09
600153.SH,建发股份,1998-06-16
600155.SH,宝硕股份,1998-09-18
600156.SH,华升股份,1998-05-27
600157.SH,永泰能源,1998-05-13
600158.SH,中体产业,1998-03-27
600159.SH,大龙地产,1998-05-26
600160.SH,巨化股份,1998-06-26
600161.SH,天坛生物,1998-06-16
600162.SH,香江控股,1998-06-09
600163.SH,中闽能源,1998-06-02
600165.SH,新日恒力,1998-05-29
600166.SH,福田汽车,1998-06-02
600167.SH,联美控股,1999-01-28
600168.SH,武汉控股,1998-04-27
600169.SH,太原重工,1998-09-04
600170.SH,上海建工,1998-06-23
600171.SH,上海贝岭,1998-09-24
600172.SH,黄河旋风,1998-11-26
600173.SH,卧龙地产,1999-04-15
600175.SH,美都能源,1999-04-08
600176.SH,中国巨石,1999-04-22
600177.SH,雅戈尔,1998-11-19
600178.SH,东安动力,1998-10-14
600179.SH,*ST黑化,1998-11-04
600180.SH,瑞茂通,1998-07-03
600182.SH,S佳通,1999-05-07
600183.SH,生益科技,1998-10-28
600184.SH,光电股份,2003-11-06
600185.SH,格力地产,1999-06-11
600186.SH,莲花健康,1998-08-25
600187.SH,国中水务,1998-11-11
600188.SH,兖州煤业,1998-07-01
600189.SH,吉林森工,1998-10-07
600190.SH,锦州港,1999-06-09
600191.SH,华资实业,1998-12-10
600192.SH,长城电工,1998-12-24
600193.SH,创兴资源,1999-05-27
600195.SH,中牧股份,1999-01-07
600196.SH,复星医药,1998-08-07
600197.SH,伊力特,1999-09-16
600198.SH,大唐电信,1998-10-21
600199.SH,金种子酒,1998-08-12
600200.SH,江苏吴中,1999-04-01
600201.SH,生物股份,1999-01-15
600202.SH,哈空调,1999-06-03
600203.SH,福日电子,1999-05-14
600206.SH,有研新材,1999-03-19
600207.SH,安彩高科,1999-07-14
600208.SH,新湖中宝,1999-06-23
600209.SH,罗顿发展,1999-03-25
600210.SH,紫江企业,1999-08-24
600211.SH,西藏药业,1999-07-21
600212.SH,*ST江泉,1999-08-17
600213.SH,亚星客车,1999-08-31
600215.SH,长春经开,1999-09-09
600216.SH,浙江医药,1999-10-21
600217.SH,秦岭水泥,1999-12-16
600218.SH,全柴动力,1998-12-03
600219.SH,南山铝业,1999-12-23
600220.SH,江苏阳光,1999-09-27
600221.SH,海南航空,1999-11-25
600222.SH,太龙药业,1999-11-05
600223.SH,鲁商置业,2000-01-13
600225.SH,天津松江,2000-01-27
600226.SH,升华拜克,1999-11-16
600227.SH,赤天化,2000-02-21
600228.SH,昌九生化,1999-01-19
600229.SH,城市传媒,2000-03-09
600230.SH,*ST沧大,2000-04-06
600231.SH,凌钢股份,2000-05-11
600232.SH,金鹰股份,2000-06-02
600233.SH,大杨创世,2000-06-08
600234.SH,*ST山水,2000-06-15
600235.SH,民丰特纸,2000-06-15
600236.SH,桂冠电力,2000-03-23
600237.SH,铜峰电子,2000-06-09
600238.SH,海南椰岛,2000-01-20
600239.SH,云南城投,1999-12-02
600240.SH,华业资本,2000-06-28
600241.SH,时代万恒,2000-11-28
600242.SH,中昌海运,2000-12-07
600243.SH,青海华鼎,2000-11-20
600246.SH,万通地产,2000-09-22
600247.SH,ST成城,2000-11-23
600248.SH,延长化建,2000-06-22
600249.SH,两面针,2004-01-30
600250.SH,南纺股份,2001-03-06
600251.SH,冠农股份,2003-06-09
600252.SH,中恒集团,2000-11-30
600255.SH,鑫科材料,2000-11-22
600256.SH,广汇能源,2000-05-26
600257.SH,大湖股份,2000-06-12
600258.SH,首旅酒店,2000-06-01
600259.SH,广晟有色,2000-05-25
600260.SH,凯乐科技,2000-07-06
600261.SH,阳光照明,2000-07-20
600262.SH,北方股份,2000-06-30
600265.SH,*ST景谷,2000-08-25
600266.SH,北京城建,1999-02-03
600267.SH,海正药业,2000-07-25
600268.SH,国电南自,1999-11-18
600269.SH,赣粤高速,2000-05-18
600270.SH,外运发展,2000-12-28
600271.SH,航天信息,2003-07-11
600272.SH,开开实业,2001-02-28
600273.SH,嘉化能源,2003-06-27
600275.SH,武昌鱼,2000-08-10
600276.SH,恒瑞医药,2000-10-18
600277.SH,亿利洁能,2000-07-25
600278.SH,东方创业,2000-07-12
600279.SH,重庆港九,2000-07-31
600280.SH,中央商场,2000-09-26
600281.SH,太化股份,2000-11-09
600282.SH,南钢股份,2000-09-19
600283.SH,钱江水利,2000-10-18
600284.SH,浦东建设,2004-03-16
600285.SH,羚锐制药,2000-10-18
600287.SH,江苏舜天,2000-09-01
600288.SH,大恒科技,2000-11-29
600289.SH,亿阳信通,2000-07-20
600290.SH,华仪电气,2000-11-06
600291.SH,西水股份,2000-07-31
600292.SH,中电远达,2000-11-01
600293.SH,三峡新材,2000-09-19
600295.SH,鄂尔多斯,2001-04-26
600297.SH,广汇汽车,2000-11-16
600298.SH,安琪酵母,2000-08-18
600299.SH,安迪苏,2000-04-20
600300.SH,维维股份,2000-06-30
600301.SH,*ST南化,2000-07-12
600302.SH,标准股份,2000-12-13
600303.SH,曙光股份,2000-12-26
600305.SH,恒顺醋业,2001-02-06
600306.SH,*ST商城,2000-12-26
600307.SH,酒钢宏兴,2000-12-20
600308.SH,华泰股份,2000-09-28
600309.SH,万华化学,2001-01-05
600310.SH,桂东电力,2001-02-28
600311.SH,荣华实业,2001-06-26
600312.SH,平高电气,2001-02-21
600313.SH,农发种业,2001-01-19
600315.SH,上海家化,2001-03-15
600316.SH,洪都航空,2000-12-15
600317.SH,营口港,2002-01-31
600318.SH,新力金融,2000-12-08
600319.SH,*ST亚星,2001-03-26
600320.SH,振华重工,2000-12-21
600321.SH,国栋建设,2001-05-24
600322.SH,天房发展,2001-09-10
600323.SH,瀚蓝环境,2000-12-25
600325.SH,华发股份,2004-02-25
600326.SH,西藏天路,2001-01-16
600327.SH,大东方,2002-06-25
600328.SH,兰太实业,2000-12-22
600329.SH,中新药业,2001-06-06
600330.SH,天通股份,2001-01-18
600331.SH,宏达股份,2001-12-20
600332.SH,白云山,2001-02-06
600333.SH,长春燃气,2000-12-11
600335.SH,国机汽车,2001-03-05
600336.SH,澳柯玛,2000-12-29
600337.SH,美克家居,2000-11-27
600338.SH,西藏珠峰,2000-12-27
600339.SH,*ST天利,2000-12-25
600340.SH,华夏幸福,2003-12-30
600343.SH,航天动力,2003-04-08
600345.SH,长江通信,2000-12-22
600346.SH,*ST橡塑,2001-08-20
600348.SH,阳泉煤业,2003-08-21
600350.SH,山东高速,2002-03-18
600351.SH,亚宝药业,2002-09-26
600352.SH,浙江龙盛,2003-08-01
600353.SH,旭光股份,2002-11-20
600354.SH,敦煌种业,2004-01-15
600355.SH,精伦电子,2002-06-13
600356.SH,恒丰纸业,2001-04-19
600358.SH,国旅联合,2000-09-22
600359.SH,新农开发,1999-04-29
600360.SH,华微电子,2001-03-16
600361.SH,华联综超,2001-11-29
600362.SH,江西铜业,2002-01-11
600363.SH,联创光电,2001-03-29
600365.SH,通葡股份,2001-01-15
600366.SH,宁波韵升,2000-10-30
600367.SH,红星发展,2001-03-20
600368.SH,五洲交通,2000-12-21
600369.SH,西南证券,2001-01-09
600370.SH,三房巷,2003-03-06
600371.SH,万向德农,2002-09-16
600372.SH,中航电子,2001-07-06
600373.SH,中文传媒,2002-03-04
600375.SH,*ST星马,2003-04-01
600376.SH,首开股份,2001-03-12
600377.SH,宁沪高速,2001-01-16
600378.SH,天科股份,2001-01-11
600379.SH,宝光股份,2002-01-16
600380.SH,健康元,2001-06-08
600381.SH,青海春天,2001-05-08
600382.SH,广东明珠,2001-01-18
600383.SH,金地集团,2001-04-12
600385.SH,山东金泰,2001-07-23
600386.SH,北巴传媒,2001-02-16
600387.SH,海越股份,2004-02-18
600388.SH,龙净环保,2000-12-29
600389.SH,江山股份,2001-01-10
600390.SH,*ST金瑞,2001-01-15
600391.SH,成发科技,2001-12-12
600392.SH,盛和资源,2003-05-29
600393.SH,东华实业,2001-03-19
600395.SH,盘江股份,2001-05-31
600396.SH,金山股份,2001-03-28
600397.SH,安源煤业,2002-07-02
600398.SH,海澜之家,2000-12-28
600399.SH,抚顺特钢,2000-12-29
600400.SH,红豆股份,2001-01-08
600401.SH,海润光伏,2003-09-24
600403.SH,大有能源,2003-10-09
600405.SH,动力源,2004-04-01
600406.SH,国电南瑞,2003-10-16
600408.SH,安泰集团,2003-02-12
600409.SH,三友化工,2003-06-18
600410.SH,华胜天成,2004-04-27
600415.SH,小商品城,2002-05-09
600416.SH,湘电股份,2002-07-18
600418.SH,江淮汽车,2001-08-24
600419.SH,天润乳业,2001-06-28
600420.SH,现代制药,2004-06-16
600421.SH,仰帆控股,2004-06-07
600422.SH,昆药集团,2000-12-06
600423.SH,柳化股份,2003-07-17
600425.SH,青松建化,2003-07-24
600426.SH,华鲁恒升,2002-06-20
600428.SH,中远航运,2002-04-18
600429.SH,三元股份,2003-09-15
600432.SH,*ST吉恩,2003-09-05
600433.SH,冠豪高新,2003-06-19
600435.SH,北方导航,2003-07-04
600436.SH,片仔癀,2003-06-16
600438.SH,通威股份,2004-03-02
600439.SH,瑞贝卡,2003-07-10
600444.SH,国机通用,2004-02-19
600446.SH,金证股份,2003-12-24
600448.SH,华纺股份,2001-09-03
600449.SH,宁夏建材,2003-08-29
600452.SH,涪陵电力,2004-03-03
